rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
5.0,jazmin,2025-12-27,,maybe bc adults naturally heavier not like mattress get two kiddos not even 50 lbs theyre havent complain lay one felt hand almost rip thats thin felt,furniture,1.0,2.0,"['maybe', 'bc', 'adults', 'naturally', 'heavier', 'not', 'like', 'mattress', 'get', 'two', 'kiddos', 'not', 'even', '50', 'lbs', 'theyre', 'havent', 'complain', 'lay', 'one', 'felt', 'hand', 'almost', 'rip', 'thats', 'thin', 'felt']",negative,positive
5.0,andrea,2025-10-13,mattress,bed comfortable daughter love sleep lot better bed product definitely worth money reasonable price mattress comfortable opinion would recommend buy thisl bed comfortable daughter love sleep lot better bed product definitely worth money reasonable price mattress comfortable opinion would recommend buy im highly satisfy purchase im highly satisfy purchase,furniture,5.0,5.0,"['bed', 'comfortable', 'daughter', 'love', 'sleep', 'lot', 'better', 'bed', 'product', 'definitely', 'worth', 'money', 'reasonable', 'price', 'mattress', 'comfortable', 'opinion', 'would', 'recommend', 'buy', 'thisl', 'bed', 'comfortable', 'daughter', 'love', 'sleep', 'lot', 'better', 'bed', 'product', 'definitely', 'worth', 'money', 'reasonable', 'price', 'mattress', 'comfortable', 'opinion', 'would', 'recommend', 'buy', 'im', 'highly', 'satisfy', 'purchase', 'im', 'highly', 'satisfy', 'purchase']",positive,positive
1.0,bill,2025-12-29,damage anddefective throw 2 days,always try write positive review coilssprings go different directions damage couldnt sleep uncomfortable really like zinus brand use zinus mattresses nearly decade unfortunately toss within couple days take huge loss one,furniture,1.0,1.0,"['always', 'try', 'write', 'positive', 'review', 'coilssprings', 'go', 'different', 'directions', 'damage', 'couldnt', 'sleep', 'uncomfortable', 'really', 'like', 'zinus', 'brand', 'use', 'zinus', 'mattresses', 'nearly', 'decade', 'unfortunately', 'toss', 'within', 'couple', 'days', 'take', 'huge', 'loss', 'one']",negative,neutral
1.0,anonymous,2025-08-19,mattress lack support,buy sons dorm mattress good price lack support back mattress sink soon sit im around 100 pound would like return request take store repack free pick not possible us repack mattress come tightly bundle roll spread full size open package stick one need think dispose,furniture,1.0,2.0,"['buy', 'sons', 'dorm', 'mattress', 'good', 'price', 'lack', 'support', 'back', 'mattress', 'sink', 'soon', 'sit', 'im', 'around', '100', 'pound', 'would', 'like', 'return', 'request', 'take', 'store', 'repack', 'free', 'pick', 'not', 'possible', 'us', 'repack', 'mattress', 'come', 'tightly', 'bundle', 'roll', 'spread', 'full', 'size', 'open', 'package', 'stick', 'one', 'need', 'think', 'dispose']",positive,positive
1.0,monica,2025-08-22,,excite guess match think better one buy home plus years ago im actually glad didnt throw away home plus mattresses mattress not work let granddaughter shes much younger smaller person tell grandma feel spring mattress not go good mattress guess get pay around 100 get less value 100 mattress,furniture,1.0,1.0,"['excite', 'guess', 'match', 'think', 'better', 'one', 'buy', 'home', 'plus', 'years', 'ago', 'im', 'actually', 'glad', 'didnt', 'throw', 'away', 'home', 'plus', 'mattresses', 'mattress', 'not', 'work', 'let', 'granddaughter', 'shes', 'much', 'younger', 'smaller', 'person', 'tell', 'grandma', 'feel', 'spring', 'mattress', 'not', 'go', 'good', 'mattress', 'guess', 'get', 'pay', 'around', '100', 'get', 'less', 'value', '100', 'mattress']",neutral,positive
1.0,chelsea,2026-01-20,stop get pay dont buy,terrible mattress super thin little no support feel inner spring fabric less 100 lbs literally hit box spring sit replace not 5 months later fine display not waste money,furniture,1.0,3.0,"['terrible', 'mattress', 'super', 'thin', 'little', 'no', 'support', 'feel', 'inner', 'spring', 'fabric', 'less', '100', 'lbs', 'literally', 'hit', 'box', 'spring', 'sit', 'replace', 'not', '5', 'months', 'later', 'fine', 'display', 'not', 'waste', 'money']",neutral,negative
1.0,nitejezter,2025-09-11,could worse,price ok options idea firmness comfort forget top layer may well paper yup thin feel pics see every spring hear knowhelps sleep advice spend buck get something better zinus really drop ball last yrs shame,furniture,3.0,1.0,"['price', 'ok', 'options', 'idea', 'firmness', 'comfort', 'forget', 'top', 'layer', 'may', 'well', 'paper', 'yup', 'thin', 'feel', 'pics', 'see', 'every', 'spring', 'hear', 'knowhelps', 'sleep', 'advice', 'spend', 'buck', 'get', 'something', 'better', 'zinus', 'really', 'drop', 'ball', 'last', 'yrs', 'shame']",neutral,neutral
2.0,susan,2026-01-01,,mattress look nice picture disappoint real life look feel cheap uncomfortable definitely feel spring basically oversized crib mattress doesnt fully fit bed frame disappoint saw,furniture,1.0,1.0,"['mattress', 'look', 'nice', 'picture', 'disappoint', 'real', 'life', 'look', 'feel', 'cheap', 'uncomfortable', 'definitely', 'feel', 'spring', 'basically', 'oversized', 'crib', 'mattress', 'doesnt', 'fully', 'fit', 'bed', 'frame', 'disappoint', 'saw']",positive,positive
1.0,mary,2026-02-24,not satisfy purchase,mattress arrive roll box unpack let lay bed foundation 3 nights direct mattress completely collapes set not medfirm state not meet weight describe bad purchase make however sleep nothing else sleep therefore keep get another,furniture,2.0,1.0,"['mattress', 'arrive', 'roll', 'box', 'unpack', 'let', 'lay', 'bed', 'foundation', '3', 'nights', 'direct', 'mattress', 'completely', 'collapes', 'set', 'not', 'medfirm', 'state', 'not', 'meet', 'weight', 'describe', 'bad', 'purchase', 'make', 'however', 'sleep', 'nothing', 'else', 'sleep', 'therefore', 'keep', 'get', 'another']",positive,negative
5.0,scrapbookingvlcs,2026-03-04,twin firm 8 inch mattress,mattress come compress take 4872 hours decompress becareful open cartoon not damage mattress plump really nice say do nice firm gel pad material full nights sleep easy setup stand back say know kung fu hehehehe highly recommend,furniture,4.0,5.0,"['mattress', 'come', 'compress', 'take', '4872', 'hours', 'decompress', 'becareful', 'open', 'cartoon', 'not', 'damage', 'mattress', 'plump', 'really', 'nice', 'say', 'do', 'nice', 'firm', 'gel', 'pad', 'material', 'full', 'nights', 'sleep', 'easy', 'setup', 'stand', 'back', 'say', 'know', 'kung', 'fu', 'hehehehe', 'highly', 'recommend']",positive,positive
5.0,jade,2026-01-02,worth every penny,purchase mattress toddlers bunk bed 26 comfortable little nervous due review worth every penny super easy set take box 26 let lay flat take shape comfortable ive even sleep mattress mislead youre second guess purchase dont comfort 26 sturdiness good price,furniture,5.0,5.0,"['purchase', 'mattress', 'toddlers', 'bunk', 'bed', '26', 'comfortable', 'little', 'nervous', 'due', 'review', 'worth', 'every', 'penny', 'super', 'easy', 'set', 'take', 'box', '26', 'let', 'lay', 'flat', 'take', 'shape', 'comfortable', 'ive', 'even', 'sleep', 'mattress', 'mislead', 'youre', 'second', 'guess', 'purchase', 'dont', 'comfort', '26', 'sturdiness', 'good', 'price']",positive,positive
2.0,joan,2026-03-03,okay short term use,buy mattress 6month stay temporary address camp not intend keep mattress 6 months temporary mattress okay would not recommend ongoing use soft feel spring move sleep position,furniture,1.0,2.0,"['buy', 'mattress', '6month', 'stay', 'temporary', 'address', 'camp', 'not', 'intend', 'keep', 'mattress', '6', 'months', 'temporary', 'mattress', 'okay', 'would', 'not', 'recommend', 'ongoing', 'use', 'soft', 'feel', 'spring', 'move', 'sleep', 'position']",negative,positive
2.0,jenny,2026-03-06,mehh,get sons floor bed not sure im use sleep memory foam mattresses top layer thin feel every single spring fit bed frame perfectly like height toddler son sleep fine adult wouldnt get anyone 100lbs maybe separately topper would help,furniture,3.0,3.0,"['get', 'sons', 'floor', 'bed', 'not', 'sure', 'im', 'use', 'sleep', 'memory', 'foam', 'mattresses', 'top', 'layer', 'thin', 'feel', 'every', 'single', 'spring', 'fit', 'bed', 'frame', 'perfectly', 'like', 'height', 'toddler', 'son', 'sleep', 'fine', 'adult', 'wouldnt', 'get', 'anyone', '100lbs', 'maybe', 'separately', 'topper', 'would', 'help']",negative,positive
1.0,surbhi,2025-06-14,walmart refund nightmare,two months ago request refund walmart still havent receive customer service experience frustrate pass blame around despite call multiple time tell request wasnt escalate claim buyer beware walmarts refund process nightmare avoid order,furniture,2.0,1.0,"['two', 'months', 'ago', 'request', 'refund', 'walmart', 'still', 'havent', 'receive', 'customer', 'service', 'experience', 'frustrate', 'pass', 'blame', 'around', 'despite', 'call', 'multiple', 'time', 'tell', 'request', 'wasnt', 'escalate', 'claim', 'buyer', 'beware', 'walmarts', 'refund', 'process', 'nightmare', 'avoid', 'order']",negative,negative
1.0,christopher,2025-06-24,not buy,even let sit 38 hours significantly deform one side completely collapse put pressure whole mattress wave terrible product buy mattresses online already skeptical products like exactly,furniture,1.0,1.0,"['even', 'let', 'sit', '38', 'hours', 'significantly', 'deform', 'one', 'side', 'completely', 'collapse', 'put', 'pressure', 'whole', 'mattress', 'wave', 'terrible', 'product', 'buy', 'mattresses', 'online', 'already', 'skeptical', 'products', 'like', 'exactly']",neutral,positive
1.0,walmartcustomer,2025-03-23,,uncomfortable take long ship not worth money coil felt top mattress 26 doesnt fit twin xl bed frame l purchase competitor walmart since couldnt find single bed frame daughter 26 want deliver next day cant return take vacuum seal ill take loss purchase another mattress somewhere else thank nothing walmart,furniture,1.0,1.0,"['uncomfortable', 'take', 'long', 'ship', 'not', 'worth', 'money', 'coil', 'felt', 'top', 'mattress', '26', 'doesnt', 'fit', 'twin', 'xl', 'bed', 'frame', 'l', 'purchase', 'competitor', 'walmart', 'since', 'couldnt', 'find', 'single', 'bed', 'frame', 'daughter', '26', 'want', 'deliver', 'next', 'day', 'cant', 'return', 'take', 'vacuum', 'seal', 'ill', 'take', 'loss', 'purchase', 'another', 'mattress', 'somewhere', 'else', 'thank', 'nothing', 'walmart']",negative,neutral
3.0,dee,2025-06-19,need inexpensive mattress,inexpensive dont expect like high end mattress firm jiggly sleep partner movement shake movement shake get 8 inch mattress 4 inch foam topper also dont expect last 10 years might great guest room though,furniture,2.0,3.0,"['inexpensive', 'dont', 'expect', 'like', 'high', 'end', 'mattress', 'firm', 'jiggly', 'sleep', 'partner', 'movement', 'shake', 'movement', 'shake', 'get', '8', 'inch', 'mattress', '4', 'inch', 'foam', 'topper', 'also', 'dont', 'expect', 'last', '10', 'years', 'might', 'great', 'guest', 'room', 'though']",positive,positive
1.0,emma,2025-06-22,dont waste time,worst mattress ever buy 6 inch mattress put daybed spring terrible felt like awful air mattress soon someone else sit no pad whatsoever transport bring walmart store return not waste time mattress,furniture,1.0,1.0,"['worst', 'mattress', 'ever', 'buy', '6', 'inch', 'mattress', 'put', 'daybed', 'spring', 'terrible', 'felt', 'like', 'awful', 'air', 'mattress', 'soon', 'someone', 'else', 'sit', 'no', 'pad', 'whatsoever', 'transport', 'bring', 'walmart', 'store', 'return', 'not', 'waste', 'time', 'mattress']",neutral,negative
5.0,carrie,2025-06-27,good mattress,extremely comfortable ive sleep one 14 years get another day bed guest room come roll box vacuum pack cute warn card youre not careful open package explode go slow,furniture,1.0,1.0,"['extremely', 'comfortable', 'ive', 'sleep', 'one', '14', 'years', 'get', 'another', 'day', 'bed', 'guest', 'room', 'come', 'roll', 'box', 'vacuum', 'pack', 'cute', 'warn', 'card', 'youre', 'not', 'careful', 'open', 'package', 'explode', 'go', 'slow']",positive,positive
1.0,elias,2025-08-31,flatten quickly,take mattress box please within weeks flatten permanently center like one inch foam pad,furniture,4.0,1.0,"['take', 'mattress', 'box', 'please', 'within', 'weeks', 'flatten', 'permanently', 'center', 'like', 'one', 'inch', 'foam', 'pad']",positive,positive
1.0,hmandgprty4u,2025-09-13,,every movement felt inner spring buy mattresses topper know would purchase different one would not recommend mattress,furniture,1.0,1.0,"['every', 'movement', 'felt', 'inner', 'spring', 'buy', 'mattresses', 'topper', 'know', 'would', 'purchase', 'different', 'one', 'would', 'not', 'recommend', 'mattress']",negative,positive
1.0,pattie,2025-09-25,,bed bug warn receive 2 items walmart warehouse bed bug walmart refuse help spend 100s get rid bedbugs zero rcompensation not buy bed items ship walmart warehouse,furniture,1.0,1.0,"['bed', 'bug', 'warn', 'receive', '2', 'items', 'walmart', 'warehouse', 'bed', 'bug', 'walmart', 'refuse', 'help', 'spend', '100s', 'get', 'rid', 'bedbugs', 'zero', 'rcompensation', 'not', 'buy', 'bed', 'items', 'ship', 'walmart', 'warehouse']",neutral,neutral
1.0,raza,2025-11-07,not returnable,mattress not returnable despite walmarts website sayin returnable receive use damage mattress walmart refund get back box thats impossible,furniture,1.0,1.0,"['mattress', 'not', 'returnable', 'despite', 'walmarts', 'website', 'sayin', 'returnable', 'receive', 'use', 'damage', 'mattress', 'walmart', 'refund', 'get', 'back', 'box', 'thats', 'impossible']",neutral,negative
1.0,candice,2025-11-21,,mattress no comfort feel spring back hips etc never buy another mattress mattress topper walmart,furniture,1.0,1.0,"['mattress', 'no', 'comfort', 'feel', 'spring', 'back', 'hips', 'etc', 'never', 'buy', 'another', 'mattress', 'mattress', 'topper', 'walmart']",neutral,neutral
3.0,anonymous,2025-10-13,,mattess differentif u get marker stain hard clean try clean marker stain baby cousin put bed leave yellow color stain bed wont go away,furniture,1.0,5.0,"['mattess', 'differentif', 'u', 'get', 'marker', 'stain', 'hard', 'clean', 'try', 'clean', 'marker', 'stain', 'baby', 'cousin', 'put', 'bed', 'leave', 'yellow', 'color', 'stain', 'bed', 'wont', 'go', 'away']",positive,positive
5.0,timothy,2025-07-21,,buy 2 kid product work great especially price buy 2 ruin im sure ill get good years first tho,furniture,1.0,2.0,"['buy', '2', 'kid', 'product', 'work', 'great', 'especially', 'price', 'buy', '2', 'ruin', 'im', 'sure', 'ill', 'get', 'good', 'years', 'first', 'tho']",positive,positive
1.0,ann,2025-11-22,,thin little support spring push right material seven year old lay minute instantly go flat complain poke,furniture,1.0,3.0,"['thin', 'little', 'support', 'spring', 'push', 'right', 'material', 'seven', 'year', 'old', 'lay', 'minute', 'instantly', 'go', 'flat', 'complain', 'poke']",negative,negative
5.0,charity,2025-09-13,nice,like size bigger think would nice fit little cousin roomshe say comfortable,furniture,1.0,5.0,"['like', 'size', 'bigger', 'think', 'would', 'nice', 'fit', 'little', 'cousin', 'roomshe', 'say', 'comfortable']",positive,positive
5.0,everie,2025-09-30,worth great 60 buy,not cheap flimsy great buy beautiful look comfortable temporary situation need twin size bed really help lower back feel great get back track not bad 60,furniture,1.0,5.0,"['not', 'cheap', 'flimsy', 'great', 'buy', 'beautiful', 'look', 'comfortable', 'temporary', 'situation', 'need', 'twin', 'size', 'bed', 'really', 'help', 'lower', 'back', 'feel', 'great', 'get', 'back', 'track', 'not', 'bad', '60']",positive,positive
5.0,stephanie,2025-11-02,,bed ready take box children like bunkbeds good value money elsewhere 15 20 plus ship free items bed box easy box heavy thou,furniture,1.0,3.0,"['bed', 'ready', 'take', 'box', 'children', 'like', 'bunkbeds', 'good', 'value', 'money', 'elsewhere', '15', '20', 'plus', 'ship', 'free', 'items', 'bed', 'box', 'easy', 'box', 'heavy', 'thou']",positive,positive
5.0,trudeau,2025-12-02,great mattress price,buy grandchildren new bunk bed grammy papas house love sleep well ready come back pop open box easily full size day,furniture,3.0,5.0,"['buy', 'grandchildren', 'new', 'bunk', 'bed', 'grammy', 'papas', 'house', 'love', 'sleep', 'well', 'ready', 'come', 'back', 'pop', 'open', 'box', 'easily', 'full', 'size', 'day']",positive,positive
5.0,beth,2025-11-01,wrap,matress comfortable problem unwrap instructions wrap inside completely unwrap get unwrap instructions funny though,furniture,2.0,4.0,"['matress', 'comfortable', 'problem', 'unwrap', 'instructions', 'wrap', 'inside', 'completely', 'unwrap', 'get', 'unwrap', 'instructions', 'funny', 'though']",neutral,positive
1.0,luz,2025-07-30,,matress flimsy bad back sink deep 5 year old replace immediately not recommend especially adult,furniture,1.0,1.0,"['matress', 'flimsy', 'bad', 'back', 'sink', 'deep', '5', 'year', 'old', 'replace', 'immediately', 'not', 'recommend', 'especially', 'adult']",negative,neutral
5.0,anonymous,2025-08-21,easy quick good quality,easy unroll set able put bed almost immediately doesnt smell bad may want spray make homey,furniture,4.0,5.0,"['easy', 'unroll', 'set', 'able', 'put', 'bed', 'almost', 'immediately', 'doesnt', 'smell', 'bad', 'may', 'want', 'spray', 'make', 'homey']",neutral,positive
3.0,joe,2026-02-06,thin good kid,fine mattress price thin good little kid youll need upgrade couple years quality good go thicker,furniture,3.0,4.0,"['fine', 'mattress', 'price', 'thin', 'good', 'little', 'kid', 'youll', 'need', 'upgrade', 'couple', 'years', 'quality', 'good', 'go', 'thicker']",positive,positive
3.0,anonymous,2025-08-11,uncomfortable,mattress feel dainty unsupportive son say feel inside bed probably buy matt topper comfortable use better,furniture,2.0,1.0,"['mattress', 'feel', 'dainty', 'unsupportive', 'son', 'say', 'feel', 'inside', 'bed', 'probably', 'buy', 'matt', 'topper', 'comfortable', 'use', 'better']",positive,positive
5.0,nikki,2025-09-10,great kid,get grandkids bunkbeds great kid lighterweight adults dont weigh 140lbs far great value kid,furniture,5.0,5.0,"['get', 'grandkids', 'bunkbeds', 'great', 'kid', 'lighterweight', 'adults', 'dont', 'weigh', '140lbs', 'far', 'great', 'value', 'kid']",positive,positive
1.0,artlvr64,2026-01-04,manufacturer package not good,not pack good pucture inpact easily damage mattress mine come cant get store dont order online not worth aggravation deal new mattress mess,furniture,1.0,1.0,"['not', 'pack', 'good', 'pucture', 'inpact', 'easily', 'damage', 'mattress', 'mine', 'come', 'cant', 'get', 'store', 'dont', 'order', 'online', 'not', 'worth', 'aggravation', 'deal', 'new', 'mattress', 'mess']",negative,positive
3.0,louise,2025-09-10,,person buy say feel spring doesnt weigh hundred pound sleep recliner instead advice dont waste money,furniture,1.0,1.0,"['person', 'buy', 'say', 'feel', 'spring', 'doesnt', 'weigh', 'hundred', 'pound', 'sleep', 'recliner', 'instead', 'advice', 'dont', 'waste', 'money']",negative,negative
5.0,carolyn,2025-09-08,,finally good firm supportive mattress first descent sleep long time amaze come shrink wrap snap right full size better expect thank,furniture,5.0,5.0,"['finally', 'good', 'firm', 'supportive', 'mattress', 'first', 'descent', 'sleep', 'long', 'time', 'amaze', 'come', 'shrink', 'wrap', 'snap', 'right', 'full', 'size', 'better', 'expect', 'thank']",positive,positive
1.0,johnny,2026-02-20,,open box remove mattress put floor cut plastic could expand let set 48 hours still not totally expand get 6 inch expand 4 12 inch,furniture,4.0,2.0,"['open', 'box', 'remove', 'mattress', 'put', 'floor', 'cut', 'plastic', 'could', 'expand', 'let', 'set', '48', 'hours', 'still', 'not', 'totally', 'expand', 'get', '6', 'inch', 'expand', '4', '12', 'inch']",neutral,neutral
1.0,brenda,2025-11-01,worst mattress ever,buy mattress grandson thin feel spring definitely would not ever buy recommend anyone either,furniture,1.0,1.0,"['buy', 'mattress', 'grandson', 'thin', 'feel', 'spring', 'definitely', 'would', 'not', 'ever', 'buy', 'recommend', 'anyone', 'either']",negative,positive
5.0,jarrett,2025-09-21,love recommend friends,mattress best sleep ive age thank price affordable great one friends want mattress,furniture,5.0,5.0,"['mattress', 'best', 'sleep', 'ive', 'age', 'thank', 'price', 'affordable', 'great', 'one', 'friends', 'want', 'mattress']",positive,positive
5.0,walmart customer,2025-10-06,good support good value,mattress surprisingly supportive comfortable use bunk bed platform give no box spring like innersprings support,furniture,4.0,5.0,"['mattress', 'surprisingly', 'supportive', 'comfortable', 'use', 'bunk', 'bed', 'platform', 'give', 'no', 'box', 'spring', 'like', 'innersprings', 'support']",neutral,positive
5.0,walmartcustomer,2025-06-05,,twin mattress arrive well package concern glad mattress fit perfectly go walmart buy fit sheet next day save money boot thank walmart,furniture,4.0,5.0,"['twin', 'mattress', 'arrive', 'well', 'package', 'concern', 'glad', 'mattress', 'fit', 'perfectly', 'go', 'walmart', 'buy', 'fit', 'sheet', 'next', 'day', 'save', 'money', 'boot', 'thank', 'walmart']",neutral,neutral
5.0,sharon,2025-11-29,,worst mattress ever sleep mattress thin never completely fill outmaterial loose mattress mattress much movement itwas worst purchase another mattress waist money,furniture,3.0,1.0,"['worst', 'mattress', 'ever', 'sleep', 'mattress', 'thin', 'never', 'completely', 'fill', 'outmaterial', 'loose', 'mattress', 'mattress', 'much', 'movement', 'itwas', 'worst', 'purchase', 'another', 'mattress', 'waist', 'money']",neutral,negative
1.0,niloofar,2026-02-01,not firm say description,not firm medium soft return return process smooth no hassle thank walmart great customer service,furniture,4.0,4.0,"['not', 'firm', 'medium', 'soft', 'return', 'return', 'process', 'smooth', 'no', 'hassle', 'thank', 'walmart', 'great', 'customer', 'service']",neutral,positive
5.0,tasha,2026-02-04,zinus xl 6 twin spring mattress,amaze price really good quality stitch around mattress do double stitch feel like heavier person purchase mattress pad well extra pad,furniture,5.0,5.0,"['amaze', 'price', 'really', 'good', 'quality', 'stitch', 'around', 'mattress', 'do', 'double', 'stitch', 'feel', 'like', 'heavier', 'person', 'purchase', 'mattress', 'pad', 'well', 'extra', 'pad']",positive,positive
5.0,brittany,2025-09-14,mattress,get daughter floor bed comfy would wait 2 maybe 3 days lay make sure completely fill like need nice mattress,furniture,3.0,4.0,"['get', 'daughter', 'floor', 'bed', 'comfy', 'would', 'wait', '2', 'maybe', '3', 'days', 'lay', 'make', 'sure', 'completely', 'fill', 'like', 'need', 'nice', 'mattress']",positive,positive
1.0,walmart customer,2025-09-13,not buy ever,im deeply disappoint purchase mattress unusable spring literally keep poke back im back issue im not get value money spenth,furniture,2.0,1.0,"['im', 'deeply', 'disappoint', 'purchase', 'mattress', 'unusable', 'spring', 'literally', 'keep', 'poke', 'back', 'im', 'back', 'issue', 'im', 'not', 'get', 'value', 'money', 'spenth']",negative,positive
1.0,jessica,2025-07-18,terrible no support,worst bed ive ever purchase get toddler even couldnt sleep feel every single spring set floor soon lay touch grind zero support,furniture,1.0,1.0,"['worst', 'bed', 'ive', 'ever', 'purchase', 'get', 'toddler', 'even', 'couldnt', 'sleep', 'feel', 'every', 'single', 'spring', 'set', 'floor', 'soon', 'lay', 'touch', 'grind', 'zero', 'support']",negative,negative
1.0,martin,2025-05-02,,worst experience ever incompetence walmart employees mind boggle walmart choose no responsibility lose merchandise even advise walk around neighborhood see could find deliver wrong address illegal crime california cant go onto someone elses property without permission take items think walmart even website okay without consent guess theyre take responsibility neighbor believe youre porch pirate protect believe right no wonder walmart many open lawsuits company dont care safety efficacy customers please post although nothing change,furniture,1.0,1.0,"['worst', 'experience', 'ever', 'incompetence', 'walmart', 'employees', 'mind', 'boggle', 'walmart', 'choose', 'no', 'responsibility', 'lose', 'merchandise', 'even', 'advise', 'walk', 'around', 'neighborhood', 'see', 'could', 'find', 'deliver', 'wrong', 'address', 'illegal', 'crime', 'california', 'cant', 'go', 'onto', 'someone', 'elses', 'property', 'without', 'permission', 'take', 'items', 'think', 'walmart', 'even', 'website', 'okay', 'without', 'consent', 'guess', 'theyre', 'take', 'responsibility', 'neighbor', 'believe', 'youre', 'porch', 'pirate', 'protect', 'believe', 'right', 'no', 'wonder', 'walmart', 'many', 'open', 'lawsuits', 'company', 'dont', 'care', 'safety', 'efficacy', 'customers', 'please', 'post', 'although', 'nothing', 'change']",neutral,negative
5.0,walmartcustomer,2025-01-04,,mattresses lightweight sturdy easy unpack handle weve sleep two nights theyre comfortable great easy sleep arrangement kid small space,furniture,2.0,5.0,"['mattresses', 'lightweight', 'sturdy', 'easy', 'unpack', 'handle', 'weve', 'sleep', 'two', 'nights', 'theyre', 'comfortable', 'great', 'easy', 'sleep', 'arrangement', 'kid', 'small', 'space']",positive,positive
3.0,walmartcustomer,2025-01-11,,soft doesnt seem good quality use bed trundle bed use time child adult wouldnt sleep well,furniture,1.0,1.0,"['soft', 'doesnt', 'seem', 'good', 'quality', 'use', 'bed', 'trundle', 'bed', 'use', 'time', 'child', 'adult', 'wouldnt', 'sleep', 'well']",positive,positive
4.0,walmartcustomer,2024-10-08,,still not receive package delay two days big mattress know things could happen along way need mattress first delivery time need important along twin mattress order together expect arrive day,furniture,2.0,1.0,"['still', 'not', 'receive', 'package', 'delay', 'two', 'days', 'big', 'mattress', 'know', 'things', 'could', 'happen', 'along', 'way', 'need', 'mattress', 'first', 'delivery', 'time', 'need', 'important', 'along', 'twin', 'mattress', 'order', 'together', 'expect', 'arrive', 'day']",positive,negative
2.0,sg84,2025-01-29,awesome product 3rd party delivery service suck,item perfect want however walmart use lasership 3rd party delivery service suck package deliver yesterday afternoon today finally find deliver wrong address isnt 1st time happen plan stop order walmart find another delivery service not waste time gas track package,furniture,1.0,4.0,"['item', 'perfect', 'want', 'however', 'walmart', 'use', 'lasership', '3rd', 'party', 'delivery', 'service', 'suck', 'package', 'deliver', 'yesterday', 'afternoon', 'today', 'finally', 'find', 'deliver', 'wrong', 'address', 'isnt', '1st', 'time', 'happen', 'plan', 'stop', 'order', 'walmart', 'find', 'another', 'delivery', 'service', 'not', 'waste', 'time', 'gas', 'track', 'package']",positive,neutral
3.0,marie,2025-03-08,mattress good delivery terrible,mattress good delivery suppose come friday fedex didnt get sunday need cause 84 yr old dad move friday no mattress bed 2 days much problem try sleep couch,furniture,2.0,2.0,"['mattress', 'good', 'delivery', 'suppose', 'come', 'friday', 'fedex', 'didnt', 'get', 'sunday', 'need', 'cause', '84', 'yr', 'old', 'dad', 'move', 'friday', 'no', 'mattress', 'bed', '2', 'days', 'much', 'problem', 'try', 'sleep', 'couch']",positive,neutral
1.0,dontbuy,2025-03-05,desperate attention zinus,sell mattresss false accidently report review apologies somehow see joke someone sit back laugh dumb folks fell joke world favor please dont waste time,furniture,1.0,5.0,"['sell', 'mattresss', 'false', 'accidently', 'report', 'review', 'apologies', 'somehow', 'see', 'joke', 'someone', 'sit', 'back', 'laugh', 'dumb', 'folks', 'fell', 'joke', 'world', 'favor', 'please', 'dont', 'waste', 'time']",negative,negative
1.0,jude,2025-02-06,,lot big talk amaze product company better sleep air mattress honestly probably better use dog bed large dog lol use camp mattress trailer back truck suv save buy better mattress honestly,furniture,2.0,5.0,"['lot', 'big', 'talk', 'amaze', 'product', 'company', 'better', 'sleep', 'air', 'mattress', 'honestly', 'probably', 'better', 'use', 'dog', 'bed', 'large', 'dog', 'lol', 'use', 'camp', 'mattress', 'trailer', 'back', 'truck', 'suv', 'save', 'buy', 'better', 'mattress', 'honestly']",neutral,neutral
1.0,faelicia,2025-03-10,,3 inch not six feel spring hand good enough mattress topper another 50 get actual 6 firm sinus mattress amazon 5 months ago 20 nice regret buy realize til arrive didnt buy last time mean nice one get amazon mattress fold easily sit edge spring flatten nothing dont like firm mattress,furniture,1.0,2.0,"['3', 'inch', 'not', 'six', 'feel', 'spring', 'hand', 'good', 'enough', 'mattress', 'topper', 'another', '50', 'get', 'actual', '6', 'firm', 'sinus', 'mattress', 'amazon', '5', 'months', 'ago', '20', 'nice', 'regret', 'buy', 'realize', 'til', 'arrive', 'didnt', 'buy', 'last', 'time', 'mean', 'nice', 'one', 'get', 'amazon', 'mattress', 'fold', 'easily', 'sit', 'edge', 'spring', 'flatten', 'nothing', 'dont', 'like', 'firm', 'mattress']",positive,positive
1.0,kelley,2025-02-09,,mattress not suppose quality ridiculously horrible barely 4 inch tall come roll box dirty feel spring side walmart not continue sell product inferior doesnt even describe quality product,furniture,1.0,1.0,"['mattress', 'not', 'suppose', 'quality', 'ridiculously', 'horrible', 'barely', '4', 'inch', 'tall', 'come', 'roll', 'box', 'dirty', 'feel', 'spring', 'side', 'walmart', 'not', 'continue', 'sell', 'product', 'inferior', 'doesnt', 'even', 'describe', 'quality', 'product']",neutral,negative
2.0,walmart customer,2025-03-05,dont,okay maybe little child however purchase 2 daybed trundle hear spring sit feel theyre pop second wasnt worth 7000 best 40 ill definitely need replace near future,furniture,2.0,1.0,"['okay', 'maybe', 'little', 'child', 'however', 'purchase', '2', 'daybed', 'trundle', 'hear', 'spring', 'sit', 'feel', 'theyre', 'pop', 'second', 'wasnt', 'worth', '7000', 'best', '40', 'ill', 'definitely', 'need', 'replace', 'near', 'future']",positive,positive
