rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
5.0,sathiyachalam,2025-07-13,great little projector perfect kid,buy mini projector kid bedroom im really impress picture quality sharp colorful especially dim room small quiet super easy set upjust plug ready go builtin speaker good enough room sometimes connect bluetooth speaker louder sound kid love watch cartoon movies wallit feel like mini theater price great value work better expect make bedtime fun highly recommend youre look affordable fun projector kid,electronics,2.0,5.0,"['buy', 'mini', 'projector', 'kid', 'bedroom', 'im', 'really', 'impress', 'picture', 'quality', 'sharp', 'colorful', 'especially', 'dim', 'room', 'small', 'quiet', 'super', 'easy', 'set', 'upjust', 'plug', 'ready', 'go', 'builtin', 'speaker', 'good', 'enough', 'room', 'sometimes', 'connect', 'bluetooth', 'speaker', 'louder', 'sound', 'kid', 'love', 'watch', 'cartoon', 'movies', 'wallit', 'feel', 'like', 'mini', 'theater', 'price', 'great', 'value', 'work', 'better', 'expect', 'make', 'bedtime', 'fun', 'highly', 'recommend', 'youre', 'look', 'affordable', 'fun', 'projector', 'kid']",1,1
1.0,john,2025-04-01,,work great week picture quality look like 720p not big problem hdmi stop connect use netflix app build work great first time able watch entire movie shut completely 1520 minutes,electronics,3.0,4.0,"['work', 'great', 'week', 'picture', 'quality', 'look', 'like', '720p', 'not', 'big', 'problem', 'hdmi', 'stop', 'connect', 'use', 'netflix', 'app', 'build', 'work', 'great', 'first', 'time', 'able', 'watch', 'entire', 'movie', 'shut', 'completely', '1520', 'minutes']",1,1
1.0,sandra,2025-06-09,not connect cell,not buy unless plan use fire stick 26 bluetooth speaker google pixel cell phone not cast anything projector follow instructions try many different ways bluetooth wifi different apps not connect use phone get projector connect wifi fine try log youtube account youtube app come projector watch regular youtube videos way not open movie rent purchase youtubegoogle luckily spare firestick plug projector allow watch movies youtube stream service thankfully projector connect bluetooth speaker projector speaker pretty quiet sound quality really horrible quality picture decent not amaze expect price not try connect hdmi laptop may work well,electronics,4.0,2.0,"['not', 'buy', 'unless', 'plan', 'use', 'fire', 'stick', '26', 'bluetooth', 'speaker', 'google', 'pixel', 'cell', 'phone', 'not', 'cast', 'anything', 'projector', 'follow', 'instructions', 'try', 'many', 'different', 'ways', 'bluetooth', 'wifi', 'different', 'apps', 'not', 'connect', 'use', 'phone', 'get', 'projector', 'connect', 'wifi', 'fine', 'try', 'log', 'youtube', 'account', 'youtube', 'app', 'come', 'projector', 'watch', 'regular', 'youtube', 'videos', 'way', 'not', 'open', 'movie', 'rent', 'purchase', 'youtubegoogle', 'luckily', 'spare', 'firestick', 'plug', 'projector', 'allow', 'watch', 'movies', 'youtube', 'stream', 'service', 'thankfully', 'projector', 'connect', 'bluetooth', 'speaker', 'projector', 'speaker', 'pretty', 'quiet', 'sound', 'quality', 'really', 'horrible', 'quality', 'picture', 'decent', 'not', 'amaze', 'expect', 'price', 'not', 'try', 'connect', 'hdmi', 'laptop', 'may', 'work', 'well']",1,0
2.0,isss,2026-02-13,,hard use connect apps screen keep default use certain selection annoy,electronics,1.0,3.0,"['hard', 'use', 'connect', 'apps', 'screen', 'keep', 'default', 'use', 'certain', 'selection', 'annoy']",0,0
5.0,felicia,2025-11-30,,good picture price thing recommend pair speaker sound bar full effect,electronics,5.0,4.0,"['good', 'picture', 'price', 'thing', 'recommend', 'pair', 'speaker', 'sound', 'bar', 'full', 'effect']",1,1
1.0,buford,2025-12-02,,not buy hard adjust theres no 4k look worse phone glitch,electronics,1.0,1.0,"['not', 'buy', 'hard', 'adjust', 'theres', 'no', '4k', 'look', 'worse', 'phone', 'glitch']",1,0
4.0,nate,2025-12-01,1080 projector ceiling bedroom,like much im gonna order two good idea watch movies ceiling youre sleep,electronics,5.0,5.0,"['like', 'much', 'im', 'gonna', 'order', 'two', 'good', 'idea', 'watch', 'movies', 'ceiling', 'youre', 'sleep']",1,1
5.0,teresa,2025-11-26,,good quality excite use christmas gift white santa gift exchange game,electronics,4.0,4.0,"['good', 'quality', 'excite', 'use', 'christmas', 'gift', 'white', 'santa', 'gift', 'exchange', 'game']",1,1
5.0,itzel,2025-11-25,,great quality downfall yet im not able screen mirror iphone still not figure,electronics,5.0,2.0,"['great', 'quality', 'downfall', 'yet', 'im', 'not', 'able', 'screen', 'mirror', 'iphone', 'still', 'not', 'figure']",1,1
4.0,quinn,2025-11-21,projector 4k,no issue past weeks keystone internet wasnt work completely par,electronics,3.0,5.0,"['no', 'issue', 'past', 'weeks', 'keystone', 'internet', 'wasnt', 'work', 'completely', 'par']",1,0
1.0,joshua,2025-11-21,,projector feel cheap quality display incredibly dim loud ams heat fast power cord horrible design,electronics,1.0,1.0,"['projector', 'feel', 'cheap', 'quality', 'display', 'incredibly', 'dim', 'loud', 'ams', 'heat', 'fast', 'power', 'cord', 'horrible', 'design']",1,1
1.0,lisandro,2026-01-29,buy risk,super pixeled image look horrible bad quality super expensive type projector,electronics,1.0,1.0,"['super', 'pixeled', 'image', 'look', 'horrible', 'bad', 'quality', 'super', 'expensive', 'type', 'projector']",0,0
3.0,jose,2025-11-12,,want use fro game know imput delay look 720p far image get blurry,electronics,2.0,3.0,"['want', 'use', 'fro', 'game', 'know', 'imput', 'delay', 'look', '720p', 'far', 'image', 'get', 'blurry']",0,0
4.0,frugalme,2025-11-13,great price,love wish volume higher project wall amaze,electronics,5.0,5.0,"['love', 'wish', 'volume', 'higher', 'project', 'wall', 'amaze']",1,1
5.0,zachary,2026-01-01,,love use master bedroom would put basement move furniture around,electronics,5.0,5.0,"['love', 'use', 'master', 'bedroom', 'would', 'put', 'basement', 'move', 'furniture', 'around']",1,1
5.0,jpcoors,2026-01-22,,work good little bite loud fan get bright light little container not bad,electronics,3.0,4.0,"['work', 'good', 'little', 'bite', 'loud', 'fan', 'get', 'bright', 'light', 'little', 'container', 'not', 'bad']",1,1
5.0,art,2025-12-20,great product,love picture sound small whis expect also hook speaker bluetooth,electronics,3.0,5.0,"['love', 'picture', 'sound', 'small', 'whis', 'expect', 'also', 'hook', 'speaker', 'bluetooth']",1,1
5.0,tari,2025-12-24,,really neat projector connect wifi download apps like netflix disney plus incredible value cost,electronics,2.0,5.0,"['really', 'neat', 'projector', 'connect', 'wifi', 'download', 'apps', 'like', 'netflix', 'disney', 'plus', 'incredible', 'value', 'cost']",1,1
5.0,j,2025-12-11,,display size good download apps use bluetooth pain old feller like,electronics,1.0,3.0,"['display', 'size', 'good', 'download', 'apps', 'use', 'bluetooth', 'pain', 'old', 'feller', 'like']",1,1
1.0,amanda,2025-12-08,son almost get cut not ok,gift 14 year old son open already open also home make blade,electronics,1.0,1.0,"['gift', '14', 'year', 'old', 'son', 'open', 'already', 'open', 'also', 'home', 'make', 'blade']",0,0
5.0,walmartcustomer,2025-09-25,,never buy mattress online wasnt sure would arrive roll tube pack way could move box easy remove package clear instructions unwrap mattress let reach full state,furniture,5.0,5.0,"['never', 'buy', 'mattress', 'online', 'wasnt', 'sure', 'would', 'arrive', 'roll', 'tube', 'pack', 'way', 'could', 'move', 'box', 'easy', 'remove', 'package', 'clear', 'instructions', 'unwrap', 'mattress', 'let', 'reach', 'full', 'state']",0,1
5.0,anonymous,2025-08-12,better expect,look something affordable wasnt cheap mattress childs room deliver day early spring mattress take two days foam part fully decompress pack inside box little intimidate no hassle easy unbox pretty comfy snuggle,furniture,4.0,4.0,"['look', 'something', 'affordable', 'wasnt', 'cheap', 'mattress', 'childs', 'room', 'deliver', 'day', 'early', 'spring', 'mattress', 'take', 'two', 'days', 'foam', 'part', 'fully', 'decompress', 'pack', 'inside', 'box', 'little', 'intimidate', 'no', 'hassle', 'easy', 'unbox', 'pretty', 'comfy', 'snuggle']",1,1
5.0,walmartcustomer,2025-05-25,,thing would recommend walmart use another service ontrac delivery wait day delivery wasnt deliver 730 pm,furniture,2.0,3.0,"['thing', 'would', 'recommend', 'walmart', 'use', 'another', 'service', 'ontrac', 'delivery', 'wait', 'day', 'delivery', 'wasnt', 'deliver', '730', 'pm']",1,1
5.0,jam,2025-08-14,,absolutely love bed would recommend anyone arthritis stenosis lumbar cervical suffer tremendously normally sleep recliner order bed move new apartment put together love tell everyone know need bed thank much provide,furniture,5.0,5.0,"['absolutely', 'love', 'bed', 'would', 'recommend', 'anyone', 'arthritis', 'stenosis', 'lumbar', 'cervical', 'suffer', 'tremendously', 'normally', 'sleep', 'recliner', 'order', 'bed', 'move', 'new', 'apartment', 'put', 'together', 'love', 'tell', 'everyone', 'know', 'need', 'bed', 'thank', 'much', 'provide']",1,1
3.0,janiqua,2025-08-25,,im not sure correct size inflate quickly take box im not sure whether not im suppose take plastic requirement full inflation leave fine also not sure long allow inflate dont see instructions im consider return suppose ill give couple hours truly decide mattress feel firm decent soon tell update post soon,furniture,1.0,2.0,"['im', 'not', 'sure', 'correct', 'size', 'inflate', 'quickly', 'take', 'box', 'im', 'not', 'sure', 'whether', 'not', 'im', 'suppose', 'take', 'plastic', 'requirement', 'full', 'inflation', 'leave', 'fine', 'also', 'not', 'sure', 'long', 'allow', 'inflate', 'dont', 'see', 'instructions', 'im', 'consider', 'return', 'suppose', 'ill', 'give', 'couple', 'hours', 'truly', 'decide', 'mattress', 'feel', 'firm', 'decent', 'soon', 'tell', 'update', 'post', 'soon']",1,0
1.0,terrance,2025-09-27,cause chemical burn cant hole seam,open vacuum seal hole bottom side close stitch corner figure sheet would cover daughter sleep bed end horrible rash doctor say chemical burn assume maybe skin shes sensitive trade brand new mattress brothers use one neither end rash next morning except face eye swell shutwalmart wont refund without send back no problem health hazard us point come vacuum seal suppose return mattress no vehicle offer leave outside ship drivers come iti live suburb hoa would never allow place mattress porch 2448 hours im go end toss definitely dont get younger ones,furniture,1.0,1.0,"['open', 'vacuum', 'seal', 'hole', 'bottom', 'side', 'close', 'stitch', 'corner', 'figure', 'sheet', 'would', 'cover', 'daughter', 'sleep', 'bed', 'end', 'horrible', 'rash', 'doctor', 'say', 'chemical', 'burn', 'assume', 'maybe', 'skin', 'shes', 'sensitive', 'trade', 'brand', 'new', 'mattress', 'brothers', 'use', 'one', 'neither', 'end', 'rash', 'next', 'morning', 'except', 'face', 'eye', 'swell', 'shutwalmart', 'wont', 'refund', 'without', 'send', 'back', 'no', 'problem', 'health', 'hazard', 'us', 'point', 'come', 'vacuum', 'seal', 'suppose', 'return', 'mattress', 'no', 'vehicle', 'offer', 'leave', 'outside', 'ship', 'drivers', 'come', 'iti', 'live', 'suburb', 'hoa', 'would', 'never', 'allow', 'place', 'mattress', 'porch', '2448', 'hours', 'im', 'go', 'end', 'toss', 'definitely', 'dont', 'get', 'younger', 'ones']",0,0
1.0,javier,2025-12-08,awful customer service,walmarts service awful mattress extraordinarily uncomfortable try return walmart cancel return pickup 5 time last time try tell pick never available want return need drop product extremely unproffessional behaviour,furniture,1.0,1.0,"['walmarts', 'service', 'awful', 'mattress', 'extraordinarily', 'uncomfortable', 'try', 'return', 'walmart', 'cancel', 'return', 'pickup', '5', 'time', 'last', 'time', 'try', 'tell', 'pick', 'never', 'available', 'want', 'return', 'need', 'drop', 'product', 'extremely', 'unproffessional', 'behaviour']",0,0
1.0,jonathan,2025-11-28,,two mattresses uncomfortable return local store per specific email instructions walmartcom walmart refuse refund multiple call promise resolve multiple store visit no resolution store claim no way communicate anyone corporate higher level able reach call center incredibly frustrate unprofessional customer service experience not renew walmart membership shop walmart,furniture,1.0,1.0,"['two', 'mattresses', 'uncomfortable', 'return', 'local', 'store', 'per', 'specific', 'email', 'instructions', 'walmartcom', 'walmart', 'refuse', 'refund', 'multiple', 'call', 'promise', 'resolve', 'multiple', 'store', 'visit', 'no', 'resolution', 'store', 'claim', 'no', 'way', 'communicate', 'anyone', 'corporate', 'higher', 'level', 'able', 'reach', 'call', 'center', 'incredibly', 'frustrate', 'unprofessional', 'customer', 'service', 'experience', 'not', 'renew', 'walmart', 'membership', 'shop', 'walmart']",0,0
5.0,jazmin,2025-12-27,,maybe bc adults naturally heavier not like mattress get two kiddos not even 50 lbs theyre havent complain lay one felt hand almost rip thats thin felt,furniture,1.0,2.0,"['maybe', 'bc', 'adults', 'naturally', 'heavier', 'not', 'like', 'mattress', 'get', 'two', 'kiddos', 'not', 'even', '50', 'lbs', 'theyre', 'havent', 'complain', 'lay', 'one', 'felt', 'hand', 'almost', 'rip', 'thats', 'thin', 'felt']",0,1
5.0,andrea,2025-10-13,mattress,bed comfortable daughter love sleep lot better bed product definitely worth money reasonable price mattress comfortable opinion would recommend buy thisl bed comfortable daughter love sleep lot better bed product definitely worth money reasonable price mattress comfortable opinion would recommend buy im highly satisfy purchase im highly satisfy purchase,furniture,5.0,5.0,"['bed', 'comfortable', 'daughter', 'love', 'sleep', 'lot', 'better', 'bed', 'product', 'definitely', 'worth', 'money', 'reasonable', 'price', 'mattress', 'comfortable', 'opinion', 'would', 'recommend', 'buy', 'thisl', 'bed', 'comfortable', 'daughter', 'love', 'sleep', 'lot', 'better', 'bed', 'product', 'definitely', 'worth', 'money', 'reasonable', 'price', 'mattress', 'comfortable', 'opinion', 'would', 'recommend', 'buy', 'im', 'highly', 'satisfy', 'purchase', 'im', 'highly', 'satisfy', 'purchase']",1,1
1.0,anonymous,2025-08-19,mattress lack support,buy sons dorm mattress good price lack support back mattress sink soon sit im around 100 pound would like return request take store repack free pick not possible us repack mattress come tightly bundle roll spread full size open package stick one need think dispose,furniture,1.0,2.0,"['buy', 'sons', 'dorm', 'mattress', 'good', 'price', 'lack', 'support', 'back', 'mattress', 'sink', 'soon', 'sit', 'im', 'around', '100', 'pound', 'would', 'like', 'return', 'request', 'take', 'store', 'repack', 'free', 'pick', 'not', 'possible', 'us', 'repack', 'mattress', 'come', 'tightly', 'bundle', 'roll', 'spread', 'full', 'size', 'open', 'package', 'stick', 'one', 'need', 'think', 'dispose']",1,1
2.0,susan,2026-01-01,,mattress look nice picture disappoint real life look feel cheap uncomfortable definitely feel spring basically oversized crib mattress doesnt fully fit bed frame disappoint saw,furniture,1.0,1.0,"['mattress', 'look', 'nice', 'picture', 'disappoint', 'real', 'life', 'look', 'feel', 'cheap', 'uncomfortable', 'definitely', 'feel', 'spring', 'basically', 'oversized', 'crib', 'mattress', 'doesnt', 'fully', 'fit', 'bed', 'frame', 'disappoint', 'saw']",1,1
1.0,mary,2026-02-24,not satisfy purchase,mattress arrive roll box unpack let lay bed foundation 3 nights direct mattress completely collapes set not medfirm state not meet weight describe bad purchase make however sleep nothing else sleep therefore keep get another,furniture,2.0,1.0,"['mattress', 'arrive', 'roll', 'box', 'unpack', 'let', 'lay', 'bed', 'foundation', '3', 'nights', 'direct', 'mattress', 'completely', 'collapes', 'set', 'not', 'medfirm', 'state', 'not', 'meet', 'weight', 'describe', 'bad', 'purchase', 'make', 'however', 'sleep', 'nothing', 'else', 'sleep', 'therefore', 'keep', 'get', 'another']",1,0
5.0,scrapbookingvlcs,2026-03-04,twin firm 8 inch mattress,mattress come compress take 4872 hours decompress becareful open cartoon not damage mattress plump really nice say do nice firm gel pad material full nights sleep easy setup stand back say know kung fu hehehehe highly recommend,furniture,4.0,5.0,"['mattress', 'come', 'compress', 'take', '4872', 'hours', 'decompress', 'becareful', 'open', 'cartoon', 'not', 'damage', 'mattress', 'plump', 'really', 'nice', 'say', 'do', 'nice', 'firm', 'gel', 'pad', 'material', 'full', 'nights', 'sleep', 'easy', 'setup', 'stand', 'back', 'say', 'know', 'kung', 'fu', 'hehehehe', 'highly', 'recommend']",1,1
5.0,jade,2026-01-02,worth every penny,purchase mattress toddlers bunk bed 26 comfortable little nervous due review worth every penny super easy set take box 26 let lay flat take shape comfortable ive even sleep mattress mislead youre second guess purchase dont comfort 26 sturdiness good price,furniture,5.0,5.0,"['purchase', 'mattress', 'toddlers', 'bunk', 'bed', '26', 'comfortable', 'little', 'nervous', 'due', 'review', 'worth', 'every', 'penny', 'super', 'easy', 'set', 'take', 'box', '26', 'let', 'lay', 'flat', 'take', 'shape', 'comfortable', 'ive', 'even', 'sleep', 'mattress', 'mislead', 'youre', 'second', 'guess', 'purchase', 'dont', 'comfort', '26', 'sturdiness', 'good', 'price']",1,1
2.0,joan,2026-03-03,okay short term use,buy mattress 6month stay temporary address camp not intend keep mattress 6 months temporary mattress okay would not recommend ongoing use soft feel spring move sleep position,furniture,1.0,2.0,"['buy', 'mattress', '6month', 'stay', 'temporary', 'address', 'camp', 'not', 'intend', 'keep', 'mattress', '6', 'months', 'temporary', 'mattress', 'okay', 'would', 'not', 'recommend', 'ongoing', 'use', 'soft', 'feel', 'spring', 'move', 'sleep', 'position']",0,1
2.0,jenny,2026-03-06,mehh,get sons floor bed not sure im use sleep memory foam mattresses top layer thin feel every single spring fit bed frame perfectly like height toddler son sleep fine adult wouldnt get anyone 100lbs maybe separately topper would help,furniture,3.0,3.0,"['get', 'sons', 'floor', 'bed', 'not', 'sure', 'im', 'use', 'sleep', 'memory', 'foam', 'mattresses', 'top', 'layer', 'thin', 'feel', 'every', 'single', 'spring', 'fit', 'bed', 'frame', 'perfectly', 'like', 'height', 'toddler', 'son', 'sleep', 'fine', 'adult', 'wouldnt', 'get', 'anyone', '100lbs', 'maybe', 'separately', 'topper', 'would', 'help']",0,1
1.0,surbhi,2025-06-14,walmart refund nightmare,two months ago request refund walmart still havent receive customer service experience frustrate pass blame around despite call multiple time tell request wasnt escalate claim buyer beware walmarts refund process nightmare avoid order,furniture,2.0,1.0,"['two', 'months', 'ago', 'request', 'refund', 'walmart', 'still', 'havent', 'receive', 'customer', 'service', 'experience', 'frustrate', 'pass', 'blame', 'around', 'despite', 'call', 'multiple', 'time', 'tell', 'request', 'wasnt', 'escalate', 'claim', 'buyer', 'beware', 'walmarts', 'refund', 'process', 'nightmare', 'avoid', 'order']",0,0
3.0,dee,2025-06-19,need inexpensive mattress,inexpensive dont expect like high end mattress firm jiggly sleep partner movement shake movement shake get 8 inch mattress 4 inch foam topper also dont expect last 10 years might great guest room though,furniture,2.0,3.0,"['inexpensive', 'dont', 'expect', 'like', 'high', 'end', 'mattress', 'firm', 'jiggly', 'sleep', 'partner', 'movement', 'shake', 'movement', 'shake', 'get', '8', 'inch', 'mattress', '4', 'inch', 'foam', 'topper', 'also', 'dont', 'expect', 'last', '10', 'years', 'might', 'great', 'guest', 'room', 'though']",1,1
5.0,carrie,2025-06-27,good mattress,extremely comfortable ive sleep one 14 years get another day bed guest room come roll box vacuum pack cute warn card youre not careful open package explode go slow,furniture,1.0,1.0,"['extremely', 'comfortable', 'ive', 'sleep', 'one', '14', 'years', 'get', 'another', 'day', 'bed', 'guest', 'room', 'come', 'roll', 'box', 'vacuum', 'pack', 'cute', 'warn', 'card', 'youre', 'not', 'careful', 'open', 'package', 'explode', 'go', 'slow']",1,1
1.0,elias,2025-08-31,flatten quickly,take mattress box please within weeks flatten permanently center like one inch foam pad,furniture,4.0,1.0,"['take', 'mattress', 'box', 'please', 'within', 'weeks', 'flatten', 'permanently', 'center', 'like', 'one', 'inch', 'foam', 'pad']",1,1
1.0,hmandgprty4u,2025-09-13,,every movement felt inner spring buy mattresses topper know would purchase different one would not recommend mattress,furniture,1.0,1.0,"['every', 'movement', 'felt', 'inner', 'spring', 'buy', 'mattresses', 'topper', 'know', 'would', 'purchase', 'different', 'one', 'would', 'not', 'recommend', 'mattress']",0,1
3.0,anonymous,2025-10-13,,mattess differentif u get marker stain hard clean try clean marker stain baby cousin put bed leave yellow color stain bed wont go away,furniture,1.0,5.0,"['mattess', 'differentif', 'u', 'get', 'marker', 'stain', 'hard', 'clean', 'try', 'clean', 'marker', 'stain', 'baby', 'cousin', 'put', 'bed', 'leave', 'yellow', 'color', 'stain', 'bed', 'wont', 'go', 'away']",1,1
5.0,timothy,2025-07-21,,buy 2 kid product work great especially price buy 2 ruin im sure ill get good years first tho,furniture,1.0,2.0,"['buy', '2', 'kid', 'product', 'work', 'great', 'especially', 'price', 'buy', '2', 'ruin', 'im', 'sure', 'ill', 'get', 'good', 'years', 'first', 'tho']",1,1
1.0,ann,2025-11-22,,thin little support spring push right material seven year old lay minute instantly go flat complain poke,furniture,1.0,3.0,"['thin', 'little', 'support', 'spring', 'push', 'right', 'material', 'seven', 'year', 'old', 'lay', 'minute', 'instantly', 'go', 'flat', 'complain', 'poke']",0,0
5.0,charity,2025-09-13,nice,like size bigger think would nice fit little cousin roomshe say comfortable,furniture,1.0,5.0,"['like', 'size', 'bigger', 'think', 'would', 'nice', 'fit', 'little', 'cousin', 'roomshe', 'say', 'comfortable']",1,1
5.0,everie,2025-09-30,worth great 60 buy,not cheap flimsy great buy beautiful look comfortable temporary situation need twin size bed really help lower back feel great get back track not bad 60,furniture,1.0,5.0,"['not', 'cheap', 'flimsy', 'great', 'buy', 'beautiful', 'look', 'comfortable', 'temporary', 'situation', 'need', 'twin', 'size', 'bed', 'really', 'help', 'lower', 'back', 'feel', 'great', 'get', 'back', 'track', 'not', 'bad', '60']",1,1
5.0,stephanie,2025-11-02,,bed ready take box children like bunkbeds good value money elsewhere 15 20 plus ship free items bed box easy box heavy thou,furniture,1.0,3.0,"['bed', 'ready', 'take', 'box', 'children', 'like', 'bunkbeds', 'good', 'value', 'money', 'elsewhere', '15', '20', 'plus', 'ship', 'free', 'items', 'bed', 'box', 'easy', 'box', 'heavy', 'thou']",1,1
5.0,trudeau,2025-12-02,great mattress price,buy grandchildren new bunk bed grammy papas house love sleep well ready come back pop open box easily full size day,furniture,3.0,5.0,"['buy', 'grandchildren', 'new', 'bunk', 'bed', 'grammy', 'papas', 'house', 'love', 'sleep', 'well', 'ready', 'come', 'back', 'pop', 'open', 'box', 'easily', 'full', 'size', 'day']",1,1
3.0,joe,2026-02-06,thin good kid,fine mattress price thin good little kid youll need upgrade couple years quality good go thicker,furniture,3.0,4.0,"['fine', 'mattress', 'price', 'thin', 'good', 'little', 'kid', 'youll', 'need', 'upgrade', 'couple', 'years', 'quality', 'good', 'go', 'thicker']",1,1
3.0,anonymous,2025-08-11,uncomfortable,mattress feel dainty unsupportive son say feel inside bed probably buy matt topper comfortable use better,furniture,2.0,1.0,"['mattress', 'feel', 'dainty', 'unsupportive', 'son', 'say', 'feel', 'inside', 'bed', 'probably', 'buy', 'matt', 'topper', 'comfortable', 'use', 'better']",1,1
5.0,nikki,2025-09-10,great kid,get grandkids bunkbeds great kid lighterweight adults dont weigh 140lbs far great value kid,furniture,5.0,5.0,"['get', 'grandkids', 'bunkbeds', 'great', 'kid', 'lighterweight', 'adults', 'dont', 'weigh', '140lbs', 'far', 'great', 'value', 'kid']",1,1
1.0,artlvr64,2026-01-04,manufacturer package not good,not pack good pucture inpact easily damage mattress mine come cant get store dont order online not worth aggravation deal new mattress mess,furniture,1.0,1.0,"['not', 'pack', 'good', 'pucture', 'inpact', 'easily', 'damage', 'mattress', 'mine', 'come', 'cant', 'get', 'store', 'dont', 'order', 'online', 'not', 'worth', 'aggravation', 'deal', 'new', 'mattress', 'mess']",0,1
3.0,louise,2025-09-10,,person buy say feel spring doesnt weigh hundred pound sleep recliner instead advice dont waste money,furniture,1.0,1.0,"['person', 'buy', 'say', 'feel', 'spring', 'doesnt', 'weigh', 'hundred', 'pound', 'sleep', 'recliner', 'instead', 'advice', 'dont', 'waste', 'money']",0,0
5.0,carolyn,2025-09-08,,finally good firm supportive mattress first descent sleep long time amaze come shrink wrap snap right full size better expect thank,furniture,5.0,5.0,"['finally', 'good', 'firm', 'supportive', 'mattress', 'first', 'descent', 'sleep', 'long', 'time', 'amaze', 'come', 'shrink', 'wrap', 'snap', 'right', 'full', 'size', 'better', 'expect', 'thank']",1,1
1.0,brenda,2025-11-01,worst mattress ever,buy mattress grandson thin feel spring definitely would not ever buy recommend anyone either,furniture,1.0,1.0,"['buy', 'mattress', 'grandson', 'thin', 'feel', 'spring', 'definitely', 'would', 'not', 'ever', 'buy', 'recommend', 'anyone', 'either']",0,1
5.0,jarrett,2025-09-21,love recommend friends,mattress best sleep ive age thank price affordable great one friends want mattress,furniture,5.0,5.0,"['mattress', 'best', 'sleep', 'ive', 'age', 'thank', 'price', 'affordable', 'great', 'one', 'friends', 'want', 'mattress']",1,1
5.0,tasha,2026-02-04,zinus xl 6 twin spring mattress,amaze price really good quality stitch around mattress do double stitch feel like heavier person purchase mattress pad well extra pad,furniture,5.0,5.0,"['amaze', 'price', 'really', 'good', 'quality', 'stitch', 'around', 'mattress', 'do', 'double', 'stitch', 'feel', 'like', 'heavier', 'person', 'purchase', 'mattress', 'pad', 'well', 'extra', 'pad']",1,1
5.0,brittany,2025-09-14,mattress,get daughter floor bed comfy would wait 2 maybe 3 days lay make sure completely fill like need nice mattress,furniture,3.0,4.0,"['get', 'daughter', 'floor', 'bed', 'comfy', 'would', 'wait', '2', 'maybe', '3', 'days', 'lay', 'make', 'sure', 'completely', 'fill', 'like', 'need', 'nice', 'mattress']",1,1
1.0,walmart customer,2025-09-13,not buy ever,im deeply disappoint purchase mattress unusable spring literally keep poke back im back issue im not get value money spenth,furniture,2.0,1.0,"['im', 'deeply', 'disappoint', 'purchase', 'mattress', 'unusable', 'spring', 'literally', 'keep', 'poke', 'back', 'im', 'back', 'issue', 'im', 'not', 'get', 'value', 'money', 'spenth']",0,1
1.0,jessica,2025-07-18,terrible no support,worst bed ive ever purchase get toddler even couldnt sleep feel every single spring set floor soon lay touch grind zero support,furniture,1.0,1.0,"['worst', 'bed', 'ive', 'ever', 'purchase', 'get', 'toddler', 'even', 'couldnt', 'sleep', 'feel', 'every', 'single', 'spring', 'set', 'floor', 'soon', 'lay', 'touch', 'grind', 'zero', 'support']",0,0
5.0,walmartcustomer,2025-01-04,,mattresses lightweight sturdy easy unpack handle weve sleep two nights theyre comfortable great easy sleep arrangement kid small space,furniture,2.0,5.0,"['mattresses', 'lightweight', 'sturdy', 'easy', 'unpack', 'handle', 'weve', 'sleep', 'two', 'nights', 'theyre', 'comfortable', 'great', 'easy', 'sleep', 'arrangement', 'kid', 'small', 'space']",1,1
3.0,walmartcustomer,2025-01-11,,soft doesnt seem good quality use bed trundle bed use time child adult wouldnt sleep well,furniture,1.0,1.0,"['soft', 'doesnt', 'seem', 'good', 'quality', 'use', 'bed', 'trundle', 'bed', 'use', 'time', 'child', 'adult', 'wouldnt', 'sleep', 'well']",1,1
4.0,walmartcustomer,2024-10-08,,still not receive package delay two days big mattress know things could happen along way need mattress first delivery time need important along twin mattress order together expect arrive day,furniture,2.0,1.0,"['still', 'not', 'receive', 'package', 'delay', 'two', 'days', 'big', 'mattress', 'know', 'things', 'could', 'happen', 'along', 'way', 'need', 'mattress', 'first', 'delivery', 'time', 'need', 'important', 'along', 'twin', 'mattress', 'order', 'together', 'expect', 'arrive', 'day']",1,0
1.0,dontbuy,2025-03-05,desperate attention zinus,sell mattresss false accidently report review apologies somehow see joke someone sit back laugh dumb folks fell joke world favor please dont waste time,furniture,1.0,5.0,"['sell', 'mattresss', 'false', 'accidently', 'report', 'review', 'apologies', 'somehow', 'see', 'joke', 'someone', 'sit', 'back', 'laugh', 'dumb', 'folks', 'fell', 'joke', 'world', 'favor', 'please', 'dont', 'waste', 'time']",0,0
